"GEOID10","NAME","TOTAL_POPULATION","HISP_LAT_TOTAL","HISP_LAT_NONHISPANIC_LATINO","HISP_LAT_HISPANIC_LATINO","TOTAL_POP_WHITE","MEDIAN_AGE"
"36081010300","Census Tract 103, Queens County, New York",3934,3934,3281,653,2795,35.9
"36081010400","Census Tract 104, Queens County, New York",3147,3147,2608,539,418,34.5
"36081010500","Census Tract 105, Queens County, New York",4244,4244,2580,1664,2646,34.9
"36081010600","Census Tract 106, Queens County, New York",3427,3427,2836,591,381,31.7
"36081010701","Census Tract 107.01, Queens County, New York",0,0,0,0,0,0
"36081010800","Census Tract 108, Queens County, New York",2980,2980,2367,613,373,30.6
"36081011000","Census Tract 110, Queens County, New York",3075,3075,2190,885,561,33.7
"36081011100","Census Tract 111, Queens County, New York",3050,3050,2427,623,2085,31.5
"36081011200","Census Tract 112, Queens County, New York",2358,2358,1678,680,649,35.1
"36081011300","Census Tract 113, Queens County, New York",4234,4234,3338,896,2981,33.2
"36081011400","Census Tract 114, Queens County, New York",1330,1330,702,628,420,32
"36081011500","Census Tract 115, Queens County, New York",2325,2325,1873,452,1734,35.3
"36081011600","Census Tract 116, Queens County, New York",2178,2178,1354,824,620,30.3
"36081011700","Census Tract 117, Queens County, New York",3848,3848,3194,654,2994,28.5
"36081011800","Census Tract 118, Queens County, New York",2628,2628,1736,892,537,39
"36081011900","Census Tract 119, Queens County, New York",1701,1701,1368,333,1382,33.5
"36081012000","Census Tract 120, Queens County, New York",2487,2487,1945,542,381,29.5
"36081012100","Census Tract 121, Queens County, New York",2064,2064,1766,298,1699,42.5
"36081012200","Census Tract 122, Queens County, New York",2971,2971,1900,1071,790,37.3
"36081012301","Census Tract 123.01, Queens County, New York",2910,2910,2498,412,2486,26.5
"36081012400","Census Tract 124, Queens County, New York",2914,2914,1592,1322,837,30.1
"36081012500","Census Tract 125, Queens County, New York",1662,1662,1278,384,1175,30
"36081012601","Census Tract 126.01, Queens County, New York",2413,2413,1248,1165,801,32.3
"36081012602","Census Tract 126.02, Queens County, New York",2578,2578,1170,1408,939,28.5
"36081012800","Census Tract 128, Queens County, New York",2030,2030,1183,847,1044,32.2
"36081013000","Census Tract 130, Queens County, New York",1745,1745,1183,562,975,33.7
"36081013200","Census Tract 132, Queens County, New York",1772,1772,1227,545,1018,32.5
"36081013400","Census Tract 134, Queens County, New York",5474,5474,4316,1158,3863,36.4
"36081013500","Census Tract 135, Queens County, New York",1411,1411,1226,185,1290,28.5
"36081013600","Census Tract 136, Queens County, New York",1972,1972,1454,518,1335,36.9
"36081013700","Census Tract 137, Queens County, New York",1579,1579,1319,260,1263,29.5
"36081013800","Census Tract 138, Queens County, New York",3604,3604,2561,1043,1833,32.9
"36081014000","Census Tract 140, Queens County, New York",3705,3705,2903,802,2312,35.5
"36081014100","Census Tract 141, Queens County, New York",1621,1621,1234,387,1168,29
"36081014201","Census Tract 142.01, Queens County, New York",4348,4348,2445,1903,889,31.1
"36081014202","Census Tract 142.02, Queens County, New York",2838,2838,1683,1155,631,46.6
"36081014300","Census Tract 143, Queens County, New York",4065,4065,2954,1111,2675,32
"36081014400","Census Tract 144, Queens County, New York",2109,2109,1374,735,478,36.8
"36081014500","Census Tract 145, Queens County, New York",2246,2246,1814,432,1730,29.3
"36081014700","Census Tract 147, Queens County, New York",3054,3054,2455,599,2386,28.5
"36081014800","Census Tract 148, Queens County, New York",2265,2265,1646,619,357,33.8
"36081014900","Census Tract 149, Queens County, New York",2674,2674,1820,854,1777,33
"36081015000","Census Tract 150, Queens County, New York",2458,2458,1773,685,379,36.7
"36081015100","Census Tract 151, Queens County, New York",2794,2794,2068,726,1896,35
"36081015200","Census Tract 152, Queens County, New York",2721,2721,1963,758,358,33.8
"36081015300","Census Tract 153, Queens County, New York",2145,2145,1693,452,1356,37.3
"36081015400","Census Tract 154, Queens County, New York",2333,2333,1878,455,256,33.2
"36081015500","Census Tract 155, Queens County, New York",2251,2251,1736,515,1461,31.8
"36081015600","Census Tract 156, Queens County, New York",3218,3218,2790,428,280,33.9
"36081015700","Census Tract 157, Queens County, New York",1543,1543,982,561,721,34.4
"36081015801","Census Tract 158.01, Queens County, New York",3737,3737,3118,619,268,37.6
"36081015802","Census Tract 158.02, Queens County, New York",4398,4398,3670,728,390,35.3
"36081015900","Census Tract 159, Queens County, New York",4136,4136,3151,985,2897,30.7
"36081016100","Census Tract 161, Queens County, New York",2377,2377,1387,990,1031,27.8
"36081016300","Census Tract 163, Queens County, New York",4382,4382,2561,1821,1647,30.2
"36081016400","Census Tract 164, Queens County, New York",3313,3313,2815,498,251,36.1
"36081016600","Census Tract 166, Queens County, New York",3278,3278,2555,723,410,33.9
"36081016800","Census Tract 168, Queens County, New York",2684,2684,1987,697,365,35.4
"36081016900","Census Tract 169, Queens County, New York",5539,5539,4273,1266,3205,41.2
"36081017000","Census Tract 170, Queens County, New York",2600,2600,2335,265,129,36
"36081017100","Census Tract 171, Queens County, New York",8,8,6,2,4,0
"36081017200","Census Tract 172, Queens County, New York",2101,2101,1749,352,122,39.7
"36081017400","Census Tract 174, Queens County, New York",2244,2244,1836,408,141,39.6
"36081017600","Census Tract 176, Queens County, New York",2143,2143,1828,315,140,37.5
"36081017800","Census Tract 178, Queens County, New York",1925,1925,1615,310,156,39.5
"36081017900","Census Tract 179, Queens County, New York",1054,1054,631,423,493,37
"36081018000","Census Tract 180, Queens County, New York",1090,1090,906,184,105,37.9
"36081018101","Census Tract 181.01, Queens County, New York",4090,4090,2618,1472,1975,36
"36081018102","Census Tract 181.02, Queens County, New York",3928,3928,3204,724,2322,37.2
"36081018200","Census Tract 182, Queens County, New York",2267,2267,1919,348,127,32.6
"36081018300","Census Tract 183, Queens County, New York",6031,6031,4126,1905,3262,35.9
"36081018401","Census Tract 184.01, Queens County, New York",2054,2054,1852,202,52,32.7
"36081018402","Census Tract 184.02, Queens County, New York",2223,2223,1994,229,67,38.4
"36081018501","Census Tract 185.01, Queens County, New York",3611,3611,2384,1227,1989,37
"36081018502","Census Tract 185.02, Queens County, New York",3633,3633,2459,1174,1916,37.8
"36081018600","Census Tract 186, Queens County, New York",1623,1623,1464,159,47,36.8
"36081018700","Census Tract 187, Queens County, New York",3088,3088,1992,1096,1465,35.5
"36081018800","Census Tract 188, Queens County, New York",1236,1236,1094,142,35,37.9
"36081018900","Census Tract 189, Queens County, New York",3492,3492,2192,1300,1523,43.2
"36081019000","Census Tract 190, Queens County, New York",1969,1969,1764,205,65,36.8
"36081019200","Census Tract 192, Queens County, New York",1914,1914,1685,229,69,38.5
"36081019400","Census Tract 194, Queens County, New York",2628,2628,2222,406,109,40
"36081019600","Census Tract 196, Queens County, New York",2643,2643,2241,402,163,34.4
"36081019800","Census Tract 198, Queens County, New York",2930,2930,2329,601,187,31.9
"36081019900","Census Tract 199, Queens County, New York",1028,1028,566,462,325,35.3
"36081020200","Census Tract 202, Queens County, New York",1387,1387,1145,242,59,38.7
"36081020400","Census Tract 204, Queens County, New York",2098,2098,1567,531,212,30.3
"36081020500","Census Tract 205, Queens County, New York",1202,1202,301,901,533,33.3
"36081020600","Census Tract 206, Queens County, New York",1712,1712,1094,618,352,30.8
"36081020800","Census Tract 208, Queens County, New York",2539,2539,1433,1106,651,35.9
"36081021200","Census Tract 212, Queens County, New York",2754,2754,1156,1598,561,29.8
"36081021400","Census Tract 214, Queens County, New York",6194,6194,4054,2140,1803,39.8
"36081021600","Census Tract 216, Queens County, New York",4016,4016,2702,1314,1997,38.7
"36081021900","Census Tract 219, Queens County, New York",7,7,7,0,4,0
"36081022001","Census Tract 220.01, Queens County, New York",6074,6074,4257,1817,3022,33.5
"36081022002","Census Tract 220.02, Queens County, New York",5569,5569,4300,1269,2802,36.2
"36081022900","Census Tract 229, Queens County, New York",27,27,1,26,12,0
"36081023000","Census Tract 230, Queens County, New York",1795,1795,1304,491,770,32.5
"36081023200","Census Tract 232, Queens County, New York",5090,5090,3855,1235,1617,40.1
"36081023500","Census Tract 235, Queens County, New York",8278,8278,3291,4987,2879,40.2
"36081023600","Census Tract 236, Queens County, New York",2638,2638,1667,971,576,38.2
"36081023800","Census Tract 238, Queens County, New York",5101,5101,2548,2553,969,37
"36081024000","Census Tract 240, Queens County, New York",5464,5464,2264,3200,1250,39.1
"36081024300","Census Tract 243, Queens County, New York",5440,5440,3515,1925,2610,35.5
"36081024500","Census Tract 245, Queens County, New York",4942,4942,3464,1478,2745,42.2
"36081024600","Census Tract 246, Queens County, New York",0,0,0,0,0,0
"36081024700","Census Tract 247, Queens County, New York",1509,1509,937,572,478,31
"36081024900","Census Tract 249, Queens County, New York",5546,5546,4121,1425,2049,34.8
"36081025100","Census Tract 251, Queens County, New York",5720,5720,3683,2037,2585,39.7
"36081025301","Census Tract 253.01, Queens County, New York",4591,4591,2739,1852,2247,37
"36081025302","Census Tract 253.02, Queens County, New York",2876,2876,1546,1330,1317,35
"36081025400","Census Tract 254, Queens County, New York",8207,8207,6864,1343,391,33
"36081025500","Census Tract 255, Queens County, New York",1507,1507,975,532,641,33.5
"36081025700","Census Tract 257, Queens County, New York",1542,1542,1039,503,511,28.5
"36081025800","Census Tract 258, Queens County, New York",1978,1978,1691,287,100,32.1
"36081025900","Census Tract 259, Queens County, New York",3516,3516,2186,1330,1095,36.5
"36081026000","Census Tract 260, Queens County, New York",2339,2339,1849,490,125,27.9
"36081026100","Census Tract 261, Queens County, New York",7414,7414,4371,3043,1860,33.6
"36081026200","Census Tract 262, Queens County, New York",1465,1465,1304,161,47,33.6
"36081026300","Census Tract 263, Queens County, New York",6220,6220,3991,2229,1552,32
"36081026400","Census Tract 264, Queens County, New York",2257,2257,1927,330,88,38.8
"36081026500","Census Tract 265, Queens County, New York",4494,4494,3218,1276,839,37.5
"36081026600","Census Tract 266, Queens County, New York",1755,1755,1581,174,56,47.6
"36081026700","Census Tract 267, Queens County, New York",6002,6002,3326,2676,1535,42.5
"36081026901","Census Tract 269.01, Queens County, New York",5304,5304,2031,3273,1755,43.2
"36081026902","Census Tract 269.02, Queens County, New York",4444,4444,2533,1911,1073,42
"36081027000","Census Tract 270, Queens County, New York",1647,1647,1468,179,89,33.8
"36081027100","Census Tract 271, Queens County, New York",8726,8726,4202,4524,2323,43.7
"36081027200","Census Tract 272, Queens County, New York",1846,1846,1646,200,77,32.9
"36081027300","Census Tract 273, Queens County, New York",8631,8631,1464,7167,2996,42.8
"36081027400","Census Tract 274, Queens County, New York",1735,1735,1528,207,77,38.2
"36081027500","Census Tract 275, Queens County, New York",6887,6887,1845,5042,2460,43.1
"36081027600","Census Tract 276, Queens County, New York",1165,1165,982,183,33,33.7
"36081027700","Census Tract 277, Queens County, New York",8757,8757,2700,6057,3659,44.3
"36081027800","Census Tract 278, Queens County, New York",2256,2256,1944,312,96,34.4
"36081027900","Census Tract 279, Queens County, New York",6317,6317,2137,4180,3371,41.6
"36081028000","Census Tract 280, Queens County, New York",1551,1551,1431,120,30,36.4
"36081028100","Census Tract 281, Queens County, New York",5722,5722,2465,3257,3094,40.8
"36081028200","Census Tract 282, Queens County, New York",1545,1545,1442,103,29,35.1
"36081028300","Census Tract 283, Queens County, New York",7415,7415,3121,4294,4207,38.9
"36081028400","Census Tract 284, Queens County, New York",3438,3438,3150,288,70,35.7
"36081028500","Census Tract 285, Queens County, New York",4729,4729,2875,1854,3107,41
"36081028700","Census Tract 287, Queens County, New York",6232,6232,3835,2397,3363,41.5
"36081028800","Census Tract 288, Queens County, New York",4230,4230,3858,372,97,34.5
"36081028900","Census Tract 289, Queens County, New York",5176,5176,3271,1905,2388,37.2
"36081029100","Census Tract 291, Queens County, New York",7039,7039,5226,1813,1924,53.9
"36081029300","Census Tract 293, Queens County, New York",1351,1351,1006,345,325,34
"36081029400","Census Tract 294, Queens County, New York",6664,6664,5992,672,216,37
"36081029500","Census Tract 295, Queens County, New York",3670,3670,2697,973,2036,43.4
"36081029700","Census Tract 297, Queens County, New York",2162,2162,1529,633,1071,28
"36081029900","Census Tract 299, Queens County, New York",0,0,0,0,0,0
"36081030600","Census Tract 306, Queens County, New York",4213,4213,3821,392,146,35.2
"36081030902","Census Tract 309.02, Queens County, New York",7992,7992,5180,2812,3268,37.8
"36081030903","Census Tract 309.03, Queens County, New York",6743,6743,3477,3266,2554,36.8
"36081030904","Census Tract 309.04, Queens County, New York",3712,3712,1983,1729,1925,37.5
"36081031700","Census Tract 317, Queens County, New York",6151,6151,4950,1201,5005,35.1
"36081032000","Census Tract 320, Queens County, New York",4645,4645,4087,558,235,30.2
"36081032700","Census Tract 327, Queens County, New York",4255,4255,1357,2898,1759,32.8
"36081032800","Census Tract 328, Queens County, New York",2409,2409,2275,134,61,35
"36081032900","Census Tract 329, Queens County, New York",4018,4018,1478,2540,1773,25
